frame,obs,max_x,min_x,max_y,min_y,max_z,min_z
002418,1,38.451,36.265,6.258,5.072,-0.337,-1.437
002418,2,38.934,38.391,-1.617,-3.07,-0.1,-1.296
002419,0,7.521,4.448,0.015,-2.745,-0.358,-1.792
002419,1,12.178,8.42,2.055,-0.853,-0.574,-1.847
002419,2,16.15,12.83,3.968,1.492,-0.774,-2.007
002419,3,20.356,17.521,6.698,4.079,-0.742,-2.209
002419,4,26.301,22.313,16.15,13.402,-1.013,-2.808
002419,5,15.438,12.741,11.257,8.774,-1.003,-2.293
002419,6,10.178,6.619,8.274,5.623,-0.747,-2.109
002419,7,31.999,28.77,12.424,10.229,-1.393,-2.553
002419,8,43.037,42.077,23.83,23.133,-2.788,-3.379
002420,0,44.631,44.267,0.593,-0.753,-0.145,-1.219
002420,1,19.023,14.97,12.028,10.556,-0.468,-1.927
002420,2,66.703,66.466,8.758,8.196,-1.199,-1.206
002422,0,5.584,1.479,-2.161,-3.884,-0.18,-1.606
002422,1,15.016,11.57,-3.146,-4.786,-0.074,-1.425
002422,2,21.122,17.864,-3.378,-5.015,-0.076,-1.314
002422,3,41.451,39.928,0.599,-1.009,0.338,-0.846
002422,4,47.503,47.229,-1.965,-2.796,-0.458,-0.789
002422,5,63.251,62.962,-7.454,-8.147,-0.294,-0.297
002423,0,20.706,19.122,9.519,5.524,-0.08,-1.441
002423,1,19.048,15.109,-1.006,-2.821,0.079,-1.427
002423,2,14.98,11.625,3.775,2.353,-0.234,-1.471
002425,0,39.77,39.522,1.266,-0.104,-0.352,-1.065
002428,0,21.49,17.307,3.968,2.404,-0.317,-1.59
002429,0,13.887,11.857,-4.472,-8.311,-0.157,-1.48
002432,0,34.322,30.883,14.213,12.667,-0.288,-1.662
002432,1,65.944,65.887,16.675,16.551,-0.747,-0.748
002433,0,6.285,2.606,5.449,3.659,-0.2,-1.767
002433,1,11.592,7.586,5.4,3.72,-0.138,-1.71
002433,2,25.633,20.898,-3.565,-5.227,0.169,-1.368
002433,3,16.151,12.664,5.062,3.671,-0.298,-1.589
002433,4,20.913,17.171,4.798,3.502,-0.207,-1.449
002433,5,44.721,44.175,3.109,1.961,-0.722,-0.956
002433,6,71.383,71.15,-0.101,-0.995,-0.355,-0.357
002434,0,23.897,19.992,16.921,15.25,-0.371,-1.81
002434,1,34.714,33.321,16.969,15.462,-0.779,-1.707
002439,0,12.076,7.722,-2.527,-4.309,-0.09,-1.729
002439,1,16.472,12.859,3.143,1.622,-0.465,-1.786
002439,2,32.6,29.672,3.103,1.601,-0.433,-1.701
002439,3,33.309,29.93,-2.153,-3.636,-0.219,-1.705
002442,0,14.866,13.211,11.522,8.196,-0.217,-1.762
002442,1,30.316,26.466,-1.794,-3.724,0.299,-1.053
002442,2,29.781,27.195,5.646,4.205,-0.031,-1.202
002446,0,15.462,11.493,4.811,3.073,-0.345,-1.66
002446,1,14.823,11.111,7.662,6.079,-0.526,-1.815
002446,2,35.43,32.587,-1.326,-2.796,-0.06,-1.291
002446,3,23.373,20.192,4.837,3.491,-0.379,-1.585
002446,4,28.231,26.729,-5.415,-9.817,0.162,-0.707
002446,5,31.23,29.845,-5.54,-9.6,0.698,-0.774
002450,0,9.109,5.845,-2.039,-3.794,-0.347,-1.673
002450,1,9.005,7.457,7.555,4.834,-0.292,-1.692
002450,10,45.784,45.523,-2.287,-3.401,-0.155,-0.987
002450,2,11.302,9.658,6.839,4.572,-0.186,-1.646
002450,3,13.735,12.209,6.839,4.876,-0.159,-1.628
002450,4,16.109,14.602,8.287,5.003,-0.025,-1.558
002450,5,19.138,15.324,-1.705,-3.385,-0.153,-1.48
002450,6,21.858,20.18,7.427,4.022,-0.246,-1.576
002450,7,29.905,26.133,-2.078,-3.437,-0.179,-1.331
002450,8,23.954,22.962,6.902,4.91,-0.129,-0.706
002450,9,26.757,25.303,7.342,5.11,0.291,-0.343
002454,0,9.926,8.197,8.233,4.031,-0.024,-1.479
002454,1,12.135,10.73,7.177,5.508,-0.06,-0.854
002454,2,14.46,12.872,7.827,4.812,-0.003,-1.426
002454,3,16.69,15.327,7.409,5.73,0.18,-0.636
002454,4,19.238,17.625,6.301,3.829,-0.058,-1.407
002454,5,19.034,14.983,-1.791,-3.343,-0.223,-1.513
002454,6,22.795,21.199,-4.723,-7.699,-0.264,-1.426
002454,7,58.851,58.47,-1.783,-2.798,-0.615,-0.62
002455,0,8.226,6.679,6.488,5.294,-0.092,-1.64
002455,1,13.168,11.547,8.43,4.539,0.007,-1.558
002455,2,18.033,16.481,7.579,4.604,0.264,-1.527
002455,3,15.626,12.268,-1.819,-3.456,-0.239,-1.572
002455,4,26.17,23.022,-1.652,-3.331,0.015,-1.435
002455,5,25.154,24.232,6.348,4.582,0.006,-1.052
002455,6,32.127,29.061,-1.759,-2.149,-0.215,-1.294
002455,7,41.228,38.362,-1.664,-3.019,-0.098,-1.303
002458,0,72.376,72.347,2.467,1.557,-0.809,-0.809
002458,1,46.233,45.821,8.85,7.573,-1.007,-1.292
002458,2,69.71,69.66,9.328,9.099,-0.779,-0.78
002460,0,17.889,13.684,-3.645,-5.1,-0.502,-1.842
002460,1,7.308,5.61,6.701,3.551,0.056,-1.525
002461,0,24.334,22.947,-3.1,-4.62,-0.136,-1.445
002461,1,13.961,10.081,9.479,7.724,-0.492,-1.866
002461,2,22.25,19.818,13.96,13.484,-0.869,-1.413
002461,3,51.48,51.037,16.245,15.009,-0.217,-1.508
002461,4,50.947,50.378,-12.617,-13.597,-0.889,-1.162
002461,6,37.377,36.525,22.145,20.893,-1.158,-2.471
002462,0,8.847,4.931,-2.417,-4.141,-0.125,-1.474
002462,1,9.164,5.246,4.408,2.755,0.01,-1.716
002462,2,15.015,10.836,-1.987,-4.052,0.341,-1.331
002462,3,13.408,10.401,4.374,2.869,0.106,-1.53
002462,4,20.774,17.275,4.583,3.602,-0.203,-1.354
002462,5,39.164,37.294,6.426,5.129,0.332,-1.028
002463,0,37.67,35.693,9.436,7.702,-0.334,-1.225
002473,0,19.732,15.66,4.957,3.198,-0.285,-1.586
002473,1,18.136,14.498,7.633,6.182,-0.497,-1.719
002473,2,38.006,36.019,-1.168,-2.603,-0.081,-1.202
002473,3,28.265,25.29,4.896,3.64,-0.384,-1.571
002473,4,31.702,30.163,-5.757,-9.676,0.157,-0.803
002473,5,34.738,33.207,-6.161,-9.361,0.75,-0.269
002474,0,12.307,8.204,7.055,5.409,-0.114,-1.837
002474,1,35.01,31.515,4.999,3.399,-0.265,-1.218
002474,2,18.712,14.823,7.351,5.783,-0.18,-1.674
002474,3,29.428,25.84,7.537,6.171,-0.388,-1.459
002474,4,48.432,47.444,-1.406,-2.675,0.132,-0.794
002474,5,42.385,41.61,-5.454,-9.805,-0.132,-0.395
002474,6,46.147,44.677,-5.458,-9.541,0.921,-0.433
002476,0,6.304,2.482,-2.118,-3.777,-0.199,-1.613
002476,1,14.824,11.818,-1.304,-3.173,-0.202,-1.527
002476,2,17.736,14.299,6.28,4.733,-0.441,-1.708
002476,3,22.015,18.496,-0.199,-2.223,-0.082,-1.488
002476,4,33.519,30.605,2.104,0.139,-0.234,-1.483
002476,5,36.221,35.858,9.014,8.333,-0.577,-0.974
002476,6,42.627,40.752,3.928,2.418,-0.372,-1.433
002477,0,28.19,25.33,3.276,1.515,0.292,-0.952
002477,1,23.712,19.211,6.114,4.083,0.55,-1.255
002479,0,15.144,11.921,3.879,2.39,0.001,-1.441
002479,1,21.553,18.207,-2.139,-3.468,-0.203,-1.388
002479,2,27.696,24.529,4.164,2.9,-0.002,-1.047
002479,3,35.046,32.853,3.973,2.676,0.317,-0.855
002479,4,36.704,33.3,-1.941,-3.522,-0.67,-1.102
002483,0,33.31,30.179,14.848,13.02,-0.283,-1.628
002486,0,40.031,39.473,2.023,0.639,-0.623,-1.34
002486,1,9.925,6.103,8.629,6.998,-0.246,-1.681
002486,2,16.645,13.333,9.472,8.019,-0.311,-1.594
002486,3,16.066,11.816,5.803,4.178,-0.266,-1.622
002486,4,25.652,23.175,8.931,7.634,-0.143,-0.577
002486,5,32.536,28.83,9.122,7.887,-0.22,-1.479
002486,6,38.856,36.877,4.729,4.307,-0.32,-1.23
002486,7,24.321,22.25,12.05,10.893,-0.149,-1.347
002488,0,10.8,6.844,-3.349,-5.063,0.308,-1.275
002490,0,4.822,0.82,-1.948,-3.498,-0.331,-1.691
002490,1,4.841,0.864,3.829,2.281,-0.364,-1.825
002490,2,9.914,6.187,-2.004,-3.63,-0.351,-1.668
002490,3,14.77,11.443,-1.725,-3.393,-0.279,-1.611
002490,4,16.885,13.684,3.602,2.08,-0.256,-1.641
002490,5,28.033,24.573,3.784,2.136,-0.171,-1.35
002490,6,37.706,34.483,-1.639,-2.975,-0.07,-1.142
002490,7,51.743,51.327,3.578,2.566,-0.519,-0.877
002492,0,32.406,31.612,1.229,-0.232,-0.046,-1.238
002495,0,6.457,2.334,-1.781,-3.4,-0.176,-1.581
002495,1,13.534,9.788,4.063,2.482,-0.087,-1.639
002495,2,14.418,10.611,-1.998,-3.474,-0.123,-1.474
002495,3,23.258,19.524,4.649,3.227,-0.255,-1.4
002495,4,21.786,18.931,-1.697,-3.199,-0.076,-1.385
002495,5,30.478,29.382,-1.459,-2.713,-0.035,-1.108
002495,6,38.072,37.575,8.446,5.019,0.147,-1.277
002497,0,17.613,13.873,5.982,4.333,-0.147,-1.678
002497,1,33.713,29.629,6.334,5.081,-0.063,-1.454
002497,2,51.327,50.757,-1.679,-3.192,0.127,-0.872
002497,3,13.893,10.542,-1.653,-3.301,-0.042,-1.511
002499,0,77.146,76.797,-1.202,-2.162,-0.4,-0.402
002500,0,21.908,18.107,-1.957,-3.546,-0.295,-1.528
002502,0,13.05,11.378,-6.811,-9.161,-0.184,-1.438
002503,0,33.168,32.16,5.7,4.394,-0.501,-1.276
002503,1,36.698,33.931,-1.469,-2.035,-0.517,-1.129
002503,2,28.224,24.709,-1.377,-2.847,-0.355,-1.39
002503,3,20.913,19.379,8.506,4.459,-0.086,-1.562
002503,4,12.658,11.111,6.907,4.598,-0.211,-1.645
002503,5,12.893,11.302,-3.641,-7.529,-0.204,-1.568
002503,6,10.14,8.665,5.638,4.682,-0.271,-1.654
002503,7,7.849,6.01,7.698,4.52,0.03,-1.688
002504,0,45.836,44.508,-2.72,-3.805,-0.754,-1.518
002505,0,33.195,31.216,5.6,2.527,-0.053,-1.222
002505,1,14.209,10.806,5.622,3.471,-0.253,-1.672
002505,2,36.523,34.833,-0.763,-4.88,-0.076,-0.936
002505,3,26.669,25.101,13.04,9.12,-0.014,-1.402
002506,0,43.302,42.974,0.646,-0.454,-0.135,-1.177
002506,1,16.315,12.602,9.487,7.948,-0.438,-1.708
002509,0,13.435,11.749,11.697,8.369,-0.277,-1.828
002509,1,29.065,25.277,-1.402,-3.358,0.496,-0.947
002509,2,28.442,25.841,6.105,4.548,-0.019,-1.33
002509,3,36.117,34.306,6.114,5.253,-0.081,-0.91
002511,0,10.909,7.135,4.557,2.996,-0.336,-1.698
002511,1,30.606,30.089,4.337,2.873,-0.77,-1.344
002516,0,6.11,1.801,-1.931,-3.489,-0.081,-1.559
002516,1,22.402,19.247,-2.068,-3.553,-0.23,-1.307
002519,0,58.006,57.207,-8.592,-10.113,0.794,0.116
002519,1,8.661,7.151,0.553,-0.974,-0.221,-1.528
002519,2,16.933,13.964,0.936,-0.71,-0.016,-0.961
002520,0,20.733,17.98,1.551,-0.227,-0.053,-1.392
002520,1,12.65,8.534,4.097,2.503,-0.308,-1.586
002520,2,18.846,15.332,4.152,2.691,-0.139,-1.436
002520,3,20.982,18.646,8.709,7.246,-0.08,-1.394
002520,4,25.838,22.504,4.098,2.789,0.022,-1.267
002520,5,31.226,30.639,8.992,7.53,-0.462,-1.229
002520,6,33.927,32.312,3.33,2.933,-0.063,-1.272
002521,0,34.483,32.003,20.408,18.817,-0.344,-1.778
002521,1,43.452,43.144,16.681,15.662,-0.763,-1.279
002525,0,52.307,52.121,1.083,0.459,-0.207,-0.525
002525,1,37.662,33.999,18.858,17.478,-0.64,-1.897
002528,0,13.179,10.962,-7.202,-11.445,-0.175,-1.502
002528,1,16.371,14.453,10.145,5.973,-0.042,-1.519
002530,0,16.534,12.35,7.855,6.096,-0.307,-1.717
002530,1,24.637,21.147,4.456,0.2,-0.115,-1.409
002530,2,18.538,16.889,-14.309,-18.129,0.281,-1.013
002531,0,22.701,21.209,-11.606,-15.546,0.805,-0.462
002531,1,35.973,34.238,4.532,3.065,-0.069,-1.146
002532,0,23.936,20.001,17.763,15.946,-0.841,-2.115
002532,1,35.42,33.11,14.748,13.422,-0.588,-1.874
002532,2,57.71,55.855,14.741,13.497,-0.262,-1.304
002534,0,9.631,4.997,5.352,3.616,-0.406,-1.745
002534,1,36.555,34.46,11.042,8.828,0.322,-1.016
002538,0,25.223,24.35,0.885,-0.638,-0.324,-1.345
002539,0,15.361,11.886,4.382,2.838,-0.352,-1.72
002539,1,42.88,42.578,4.995,4.006,-0.914,-1.446
002539,2,36.821,35.374,9.716,6.169,-0.314,-1.456
002540,0,33.488,32.786,1.951,0.469,-0.057,-1.278
002540,1,10.238,6.906,4.681,3.194,-0.282,-1.665
002540,2,9.657,5.598,8.729,7.112,-0.251,-1.68
002540,3,15.116,12.522,9.502,7.978,-0.213,-1.6
002540,4,20.925,19.02,13.155,12.134,-0.27,-0.302
002540,6,27.524,27.067,13.568,12.231,-0.573,-1.334
002541,0,16.562,13.688,1.187,-0.673,0.005,-1.316
002541,1,13.838,10.255,-3.286,-5.04,0.027,-1.464
002541,2,22.421,18.845,-0.455,-2.06,-0.066,-1.328
002541,3,34.77,31.163,-7.558,-9.247,-0.051,-1.173
002541,4,45.975,45.604,-4.959,-6.164,-0.438,-0.761
002543,0,6.453,3.208,-2.592,-4.21,-0.32,-1.621
002543,1,20.154,18.597,-5.15,-7.111,-0.074,-1.219
002543,2,15.83,13.765,-8.136,-9.995,-0.034,-1.378
002543,3,24.057,22.935,-8.377,-9.59,-0.144,-1.193
002543,4,47.132,46.372,-22.215,-23.098,0.126,-0.525
002546,0,6.477,2.431,6.453,4.694,-0.477,-1.915
002546,1,6.449,2.702,-2.344,-4.03,-0.188,-1.539
002546,2,20.993,17.459,6.575,5.044,-0.236,-1.699
002546,3,14.735,11.364,-2.188,-3.807,-0.123,-1.451
002546,4,19.962,16.934,-2.234,-3.725,-0.163,-1.415
002546,5,25.704,22.612,6.176,5.09,-0.324,-1.57
002552,0,39.497,39.022,1.684,0.289,-0.348,-1.306
002552,1,21.141,18.16,5.028,3.648,-0.313,-1.408
002552,2,29.018,27.504,9.091,8.047,-0.429,-1.441
002552,3,32.01,29.484,5.141,4.241,-0.433,-1.51
002556,0,44.698,44.368,0.666,-0.733,-0.146,-0.961
002556,1,33.959,29.97,11.962,10.525,-0.497,-1.649
002558,0,8.909,7.247,7.961,4.809,-0.012,-1.521
002558,1,11.155,9.716,7.675,5.642,0.113,-1.408
002558,2,13.56,11.98,6.549,3.711,0.012,-1.442
002558,3,13.552,9.432,-1.798,-3.404,-0.214,-1.528
002558,4,17.142,15.539,-4.84,-7.774,-0.24,-1.351
002558,5,23.294,22.265,6.264,4.543,0.023,-1.11
002558,6,53.15,52.834,-1.859,-2.948,-0.536,-0.905
002558,7,47.908,47.63,5.787,4.379,0.132,-0.801
002558,8,39.914,39.486,-3.933,-6.184,-0.109,-1.075
002558,9,31.16,29.852,-4.626,-6.787,-0.035,-1.164
002562,0,42.814,41.466,9.272,5.244,-1.162,-2.243
002563,0,25.307,22.449,6.791,3.405,-0.142,-1.406
002563,1,29.822,28.473,-1.731,-4.067,-0.023,-0.426
002563,2,20.56,19.178,1.524,-2.575,0.175,-1.369
002564,0,18.058,14.239,3.206,1.522,-0.168,-1.569
002564,1,32.878,30.955,1.349,0.071,-0.255,-1.182
002565,0,7.679,3.993,4.169,2.391,-0.215,-1.669
002565,1,21.977,21.349,-17.732,-19.301,0.298,-0.191
002565,2,46.547,44.671,9.236,8.06,0.356,-0.752
002568,0,4.79,1.222,3.107,1.505,-0.341,-1.759
002569,0,30.568,29.593,13.337,10.545,0.309,-0.824
002569,1,50.012,46.299,-2.001,-4.163,1.308,-0.488
002569,2,49.691,47.979,-5.048,-6.614,0.361,-0.479
002569,3,51.532,47.856,-7.649,-9.467,0.705,-0.205
002569,5,54.731,52.249,-23.747,-25.714,0.801,0.114
002570,0,13.037,8.986,-1.808,-3.42,-0.258,-1.551
002570,1,13.491,9.952,4.197,2.607,-0.268,-1.606
002570,2,18.392,15.285,-1.673,-3.142,-0.214,-1.428
002570,3,23.546,19.988,-1.689,-3.15,-0.1,-1.298
002570,4,34.463,33.983,-6.372,-10.144,0.152,-0.906
002572,0,26.583,23.843,1.474,-0.256,0.012,-1.324
002572,1,11.783,7.904,3.905,2.977,-0.26,-1.616
002572,2,27.28,24.835,8.862,7.53,-0.165,-1.118
002572,3,36.607,34.618,13.007,11.824,-0.086,-0.972
002572,4,45.032,43.121,4.58,3.207,-0.15,-0.958
002574,0,5.502,1.814,4.057,2.275,-0.261,-1.726
002575,0,15.872,11.944,-1.769,-3.227,-0.136,-1.469
002575,1,21.072,17.808,-2.019,-3.265,-0.18,-1.388
002575,2,26.731,23.333,-1.85,-3.151,0.007,-1.312
002575,3,31.154,30.727,3.886,2.548,-0.04,-1.187
002575,4,41.925,40.002,-2.067,-3.124,-0.112,-1.082
002577,0,68.395,67.94,2.684,1.613,0.422,-0.331
002577,1,20.146,16.226,8.771,7.081,-0.079,-1.512
002577,2,51.527,51.43,8.461,7.298,-0.523,-0.526
002580,0,48.399,45.217,4.207,2.585,-0.438,-1.248
002580,1,35.879,34.756,7.679,6.308,-0.551,-1.627
002580,2,15.6,11.94,4.671,3.065,-0.221,-1.706
002580,3,61.937,58.9,18.292,17.39,-0.697,-1.408
002580,4,29.162,27.853,16.827,15.578,-1.226,-1.831
002580,5,19.01,15.266,14.14,12.498,-0.25,-1.822
002581,0,35.448,32.363,-1.258,-2.818,0.156,-1.068
002581,1,50.713,49.827,0.595,-0.503,-0.494,-1.118
002581,2,71.917,71.698,4.762,4.476,-0.362,-0.801
002583,0,28.28,24.295,2.538,0.889,0.618,-0.768
002584,0,34.409,33.683,1.415,-0.035,-0.064,-1.326
002584,1,20.345,17.722,8.333,7.25,-0.213,-1.484
002585,0,10.772,7.329,4.744,3.049,-0.245,-1.615
002586,0,3.566,-0.159,-2.138,-3.835,-0.238,-1.642
002586,1,25.22,21.398,4.63,2.528,0.17,-1.435
002586,2,32.335,28.917,2.632,1.655,-0.237,-1.275
002586,3,45.517,45.28,-0.699,-1.624,-0.745,-0.749
002590,0,59.91,59.435,-4.449,-5.3,0.815,0.114
002594,0,5.6,1.396,3.477,1.871,-0.303,-1.798
002594,1,5.161,1.576,-1.536,-3.183,0.074,-1.707
002594,2,10.315,6.285,-1.846,-3.363,-0.272,-1.704
002594,3,18.42,15.021,4.057,2.511,-0.459,-1.753
002594,4,15.109,11.533,-1.367,-2.974,-0.399,-1.64
002594,5,37.675,36.486,4.216,2.994,-0.781,-1.44
002594,6,42.837,41.867,-1.223,-2.549,-0.389,-1.449
002598,0,28.419,24.886,24.925,21.59,-0.071,-0.963
002598,1,38.341,36.395,4.138,0.899,0.327,-0.794
002598,2,52.512,49.986,-9.381,-10.697,1.023,-0.208
002598,3,52.873,51.39,-12.005,-12.52,0.378,-0.216
002598,4,50.918,50.918,-15.527,-15.527,0.124,0.124
002599,0,27.924,25.17,1.381,-0.299,0.005,-1.256
002599,1,13.997,10.497,9.208,7.696,-0.24,-1.652
002599,2,15.74,11.535,5.63,3.852,0.186,-1.565
002599,4,26.254,24.57,5.922,4.375,-0.15,-1.406
002599,5,49.534,47.426,5.436,4.29,-0.462,-1.057
002599,6,28.141,25.238,13.818,12.383,-0.022,-1.568
002600,0,31.356,29.528,-5.059,-6.469,0.158,-1.162
002600,1,51.207,50.965,-8.284,-8.763,-0.519,-0.522
002601,0,7.499,3.554,-2.036,-3.701,-0.415,-1.702
002601,1,26.83,22.897,-1.722,-3.415,-0.126,-1.567
002601,2,20.37,18.899,8.543,4.92,-0.222,-1.592
002601,3,22.464,21.158,8.699,4.354,-0.279,-1.562
002601,4,32.218,30.694,8.715,4.442,0.156,-1.56
002601,5,36.964,34.142,-1.804,-2.65,-0.522,-1.655
002602,0,42.651,41.255,7.267,3.394,-1.143,-1.925
002603,0,38.57,35.024,20.571,18.83,-0.377,-1.741
002603,1,46.982,46.536,16.832,15.598,-0.829,-1.087
002604,0,18.399,15.534,0.485,-1.149,-0.027,-1.482
002604,1,7.795,4.364,5.316,3.786,-0.305,-1.668
002604,2,13.35,9.61,9.071,7.508,-0.154,-1.201
002604,3,15.745,12.152,5.308,3.683,-0.161,-1.536
002604,4,24.766,21.046,13.047,11.687,-0.149,-1.317
002604,5,61.167,60.532,-7.032,-8.071,-1.077,-1.395
002606,0,29.341,27.19,0.293,-1.052,-0.013,-1.169
002606,1,12.459,8.384,4.815,3.052,-0.305,-1.718
002606,2,19.224,15.107,4.747,3.15,-0.182,-1.52
002606,3,30.311,27.136,4.808,3.484,-0.205,-1.328
002606,4,42.718,42.496,4.785,4.263,-0.691,-0.915
002612,0,15.249,11.293,4.001,2.372,0.009,-1.599
002612,1,7.536,4.322,-1.528,-3.096,-0.303,-1.67
002612,2,22.901,19.406,3.571,2.245,-0.225,-1.481
002612,3,39.577,36.354,-1.146,-2.567,-0.338,-1.214
002612,4,7.807,6.144,9.389,5.065,-0.045,-1.556
002615,0,8.911,7.339,8.001,5.418,-0.18,-1.679
002615,1,11.306,9.602,6.821,4.544,-0.254,-1.705
002615,10,19.325,17.763,-3.846,-6.931,-0.418,-1.758
002615,11,22.244,20.696,-3.53,-6.138,-0.625,-1.647
002615,12,24.414,23.036,-3.984,-6.513,-0.291,-1.0
002615,13,31.692,30.432,8.199,4.961,-0.454,-1.189
002615,14,33.926,33.092,6.018,4.777,-0.507,-1.479
002615,15,36.807,35.023,-1.361,-2.768,-0.567,-1.604
002615,16,50.622,50.417,-1.228,-1.811,-1.11,-1.417
002615,2,13.544,12.097,6.952,4.775,-0.231,-1.434
002615,3,18.334,16.734,7.39,4.947,-0.176,-1.677
002615,4,20.934,19.171,9.124,4.925,0.274,-1.784
002615,5,4.739,1.409,-1.976,-3.412,-0.418,-1.73
002615,6,9.082,7.418,-4.232,-8.114,-0.225,-1.688
002615,7,11.51,9.938,-4.279,-6.131,-0.337,-1.705
002615,8,14.342,12.842,-4.161,-6.164,-0.364,-1.716
002615,9,16.609,15.43,-4.535,-6.536,-0.433,-1.545
002619,0,44.343,43.826,2.115,0.732,-0.414,-1.199
002621,0,21.098,18.621,-0.811,-2.31,0.053,-1.313
002621,1,9.581,5.536,4.585,2.984,-0.414,-1.741
002621,2,24.253,20.769,4.598,2.93,-0.12,-1.481
002625,0,44.943,44.668,0.388,-0.756,-0.148,-0.965
002625,1,18.583,15.028,10.475,8.911,-0.523,-1.82
002625,2,27.449,24.561,12.998,11.581,-0.393,-1.839
002625,3,54.763,54.321,11.415,10.14,-0.956,-1.246
002626,0,5.502,1.814,3.951,2.287,-0.261,-1.716
002626,1,44.491,42.308,9.288,7.947,0.136,-0.934
002626,2,43.196,39.976,-3.383,-5.256,0.143,-0.86
002628,0,67.172,66.804,15.385,14.77,-1.232,-1.239
002630,0,23.094,20.136,17.185,15.543,-0.494,-1.821
002630,1,44.712,44.388,16.458,15.392,-1.026,-1.313
002631,0,17.174,14.83,-10.146,-12.26,-0.292,-1.509
002631,1,17.932,14.824,0.756,-2.724,-0.143,-1.589
002631,2,25.999,23.049,-7.811,-10.494,-0.172,-1.492
002631,3,32.053,31.154,-16.182,-16.912,-0.93,-1.163
002631,4,37.848,36.146,-21.864,-24.503,-0.726,-1.455
002631,5,29.163,28.518,-24.774,-25.247,-1.264,-1.271
002633,0,46.852,45.382,3.356,2.256,0.134,-0.433
002633,1,31.172,27.898,4.793,2.039,0.299,-1.087
002633,2,20.238,17.806,16.018,12.472,-0.286,-1.581
002633,3,38.952,36.505,13.789,12.273,-0.119,-1.065
002635,0,18.653,13.955,-3.18,-4.858,0.18,-1.584
002635,1,9.126,5.504,5.307,3.833,-0.401,-1.764
002635,2,13.876,9.978,5.27,3.719,-0.223,-1.671
002635,3,39.047,36.853,4.029,2.719,-0.103,-1.239
002635,4,24.19,20.806,-3.569,-4.284,-0.358,-1.452
002635,5,29.698,26.705,-3.949,-5.272,-0.175,-1.441
002635,6,34.861,31.784,-4.19,-4.694,-0.248,-1.248
002635,7,64.375,64.007,1.277,0.371,-0.692,-0.697
002636,0,27.293,24.502,3.145,1.522,-0.004,-1.203
002636,1,41.883,40.483,1.465,0.098,-0.124,-0.854
002638,0,12.785,9.557,-1.916,-3.658,-0.35,-1.624
002638,1,7.951,6.408,8.489,4.458,-0.255,-1.694
002638,10,29.74,28.987,7.752,5.431,0.16,-0.421
002638,11,49.485,49.149,-1.902,-2.932,-0.484,-1.087
002638,2,10.389,8.875,7.813,4.61,-0.175,-1.637
002638,3,12.585,11.076,7.077,4.917,-0.304,-1.665
002638,4,14.871,13.255,6.855,4.736,-0.272,-1.641
002638,5,19.676,18.276,8.443,5.202,-0.076,-1.455
002638,6,22.813,19.017,-1.479,-3.169,-0.221,-1.519
002638,7,25.275,23.838,7.439,4.213,-0.323,-1.508
002638,8,33.666,29.88,-1.745,-2.379,-0.447,-1.332
002638,9,27.57,26.611,6.849,5.07,-0.18,-0.844
002640,0,30.938,27.023,2.266,0.592,0.162,-1.016
002641,0,14.137,10.175,3.98,2.354,0.025,-1.603
002641,1,6.511,3.267,-1.536,-3.093,-0.306,-1.671
002641,2,21.536,18.284,3.576,2.26,-0.2,-1.418
002641,3,38.448,35.179,-1.13,-2.613,-0.31,-1.177
002644,0,23.49,20.78,1.04,-0.699,0.039,-1.275
002644,1,8.329,4.458,5.488,3.833,-0.294,-1.679
002644,2,18.629,16.534,9.265,7.807,-0.32,-1.509
002644,4,28.8,26.189,4.861,3.497,0.164,-1.135
002644,5,39.249,38.744,5.037,4.361,0.145,-1.044
002645,0,23.301,20.84,19.619,18.284,-0.727,-1.233
002645,1,40.904,38.938,27.076,26.103,-1.366,-2.166
002645,2,48.941,47.627,-22.156,-22.487,-0.898,-0.922
002646,0,42.317,39.183,1.28,-0.031,-0.35,-1.313
002646,1,44.309,43.378,5.303,3.995,-0.142,-1.199
002646,2,4.899,1.042,4.469,2.842,-0.232,-1.709
002653,0,71.491,71.461,3.268,2.482,-1.295,-1.295
002656,0,18.148,14.03,13.813,11.958,-0.235,-1.738
002656,1,43.174,40.969,20.5,18.878,-0.166,-1.599
002656,2,56.155,53.231,16.765,15.565,-0.576,-1.32
002657,0,8.243,4.907,4.407,2.784,0.01,-1.488
002657,1,50.908,49.112,-2.644,-3.651,-0.862,-1.695
002661,0,47.43,46.965,1.717,0.338,0.133,-1.022
002661,1,34.855,32.842,9.429,8.5,-0.078,-1.115
002669,0,40.109,39.001,1.24,-2.813,-0.82,-1.784
002673,0,4.479,0.367,3.739,2.062,-0.322,-1.628
002673,1,18.017,14.052,-1.571,-3.144,0.087,-1.222
002673,2,12.707,9.132,3.876,2.342,-0.027,-1.376
002673,3,5.741,1.885,-1.692,-3.317,-0.096,-1.571
002673,4,34.139,31.548,-1.303,-2.621,0.311,-0.831
002674,0,11.275,7.472,6.766,5.208,-0.504,-1.892
002674,1,15.857,12.411,6.74,5.294,-0.488,-1.803
002674,2,22.056,18.218,6.816,5.368,-0.47,-1.703
002674,3,16.842,15.265,-7.036,-10.867,0.491,-0.865
002674,4,19.431,17.842,-7.581,-9.795,0.679,-0.701
002674,5,21.593,20.14,-6.943,-9.127,0.551,-0.762
